DSS File:	M:\General\DonJ\backwater\Fish\LatestYBW2.dss
Stage Elevatopn Path:	/BIG SUNFLOWER/ANGUILLA/ELEV/01MAR1949/1DAY/BSMREC/
Stage Area Path:	/BIG SUNFLOWER/ANGUILLA/ELEV-AREA//STAGE AREA CURVE/2YR_PRO/
Time Window:	3/1 - 6/30
Duration: 8 Days
Min Spawning Depth: 1 Feet
Max Rearing Depth: 10 Feet
Min Rearing Depth: 0 Feet
Max Rearing Depth: 2 Feet
Count Orphaned Areas: false
Count Deep Areas true

Year	Stage	Total	Restricted	Spawning
		Rearing	Rearing
5/20/1996	85.9	1,610.9	202.1	912.0
5/21/1996	86.0	1,622.0	202.0	912.0
5/22/1996	86.1	1,629.2	202.1	912.0
5/23/1996	86.2	1,639.4	202.2	912.0
5/24/1996	86.3	1,647.5	202.3	912.0
5/25/1996	86.4	1,658.7	202.4	912.0
5/26/1996	86.5	1,667.9	202.5	912.0
5/27/1996	86.6	1,685.3	202.6	912.0
5/28/1996	86.8	1,700.6	202.8	912.0
5/29/1996	87.0	1,721.0	203.0	912.0
5/30/1996	87.2	1,748.2	203.0	912.0
5/31/1996	87.5	1,772.5	203.0	912.0
6/1/1996	87.8	1,800.8	203.0	912.0
6/2/1996	88.1	1,838.3	209.4	912.0
6/3/1996	89.9	2,339.7	521.8	867.6
6/4/1996	89.7	2,267.8	470.5	888.2
6/5/1996	89.3	2,104.9	354.2	934.8
6/6/1996	89.3	2,113.9	360.6	936.9
6/7/1996	89.7	2,237.5	448.8	966.0
6/8/1996	90.0	2,350.4	529.4	992.5
6/9/1996	90.2	2,491.6	623.4	1,055.2
6/10/1996	90.5	2,616.7	706.2	1,113.0
6/11/1996	90.7	2,725.5	778.2	1,163.2
6/12/1996	90.9	2,850.6	861.0	1,220.9
6/13/1996	91.1	3,011.5	954.1	1,308.0
6/14/1996	91.3	3,140.9	1,023.5	1,383.3
6/15/1996	91.4	3,232.2	1,072.4	1,436.5
6/16/1996	91.5	3,308.3	1,113.2	1,480.8
6/17/1996	91.6	3,384.4	1,154.0	1,481.6
6/18/1996	91.7	3,460.5	1,194.8	1,335.5
6/19/1996	91.8	3,506.2	1,219.3	1,162.7
6/20/1996	91.8	3,529.0	1,231.6	1,018.4
6/21/1996	91.9	3,559.5	1,247.9	834.4
6/22/1996	91.9	3,559.5	1,247.9	679.2
6/23/1996	91.7	3,468.1	1,198.9	575.7
6/24/1996	91.6	3,323.6		
6/25/1996	91.3	3,133.3		
6/26/1996	91.0	2,899.6		
6/27/1996	90.6	2,682.0		
6/28/1996	90.1	2,404.5		
6/29/1996	89.3	2,117.4		
6/30/1996	88.4	1,901.3		
3/1/1997	87.4	1,767.8	203.0	912.0
3/2/1997	89.6	2,205.8	426.2	958.5
3/3/1997	93.9	5,867.4	2,239.6	3,201.8
3/4/1997	94.8	7,130.6	2,692.1	4,146.1
3/5/1997	94.9	7,346.0	2,768.9	3,747.1
3/6/1997	95.2	7,793.4	2,917.4	3,469.4
3/7/1997	95.4	8,300.5	3,080.4	3,003.3
3/8/1997	95.4	8,152.0	3,032.7	2,837.9
3/9/1997	95.3	8,052.0	3,000.5	2,842.1
3/10/1997	95.0	7,569.7	2,845.5	2,777.6
3/11/1997	94.8	7,168.2	2,705.5	2,802.8
3/12/1997	94.5	6,658.0	2,523.9	2,836.0
3/13/1997	94.3	6,348.7	2,413.7	2,856.1
3/14/1997	93.9	5,806.5	2,215.4	2,893.3
3/15/1997	93.7	5,587.0	2,127.9	2,911.0
3/16/1997	93.7	5,585.5	2,127.3	2,911.1
3/17/1997	93.6	5,470.9	2,081.7	2,920.3
3/18/1997	93.9	5,753.9	2,194.4	3,121.3
3/19/1997	94.3	6,378.3	2,424.3	3,582.3
3/20/1997	94.6	6,800.7	2,574.7	3,898.8
3/21/1997	94.9	7,359.8	2,773.8	4,317.9
3/22/1997	95.0	7,539.9	2,836.0	4,454.6
3/23/1997	95.1	7,633.1	2,865.9	4,527.2
3/24/1997	95.1	7,745.0	2,901.9	4,614.3
3/25/1997	95.2	7,856.8	2,937.8	4,701.4
3/26/1997	95.3	7,968.6	2,973.7	4,788.5
3/27/1997	95.3	8,061.8	3,003.7	4,861.1
3/28/1997	95.4	8,173.7	3,039.6	4,948.2
3/29/1997	95.4	8,266.9	3,069.6	5,020.8
3/30/1997	95.5	8,341.4	3,093.5	5,078.9
3/31/1997	95.5	8,434.6	3,123.5	5,151.5
4/1/1997	95.6	8,509.2	3,147.5	5,209.6
4/2/1997	95.6	8,565.1	3,165.4	5,253.2
4/3/1997	95.6	8,639.7	3,189.4	5,124.9
4/4/1997	95.7	8,695.6	3,207.4	4,920.0
4/5/1997	95.7	8,751.5	3,225.3	4,699.5
4/6/1997	95.7	8,807.4	3,243.3	4,448.0
4/7/1997	95.7	8,826.1	3,249.3	3,111.2
4/8/1997	95.7	8,714.2	3,213.3	2,219.6
4/9/1997	95.6	8,602.4	3,177.4	1,906.5
4/10/1997	95.5	8,416.0	3,117.5	1,504.4
4/11/1997	95.4	8,173.7	3,039.6	1,325.0
4/12/1997	95.2	7,912.7	2,955.8	1,146.1
4/13/1997	95.1	7,614.5	2,859.9	835.9
4/14/1997	94.0	5,977.6	2,281.6	757.0
4/15/1997	93.1	4,843.4	1,831.7	642.8
4/16/1997	92.8	4,430.9	1,653.8	584.3
4/17/1997	92.2	3,889.3	1,406.8	539.5
4/18/1997	92.0	3,634.3	1,288.0	504.2
4/19/1997	91.6	3,364.2	1,143.2	483.7
4/20/1997	91.0	2,907.7	898.5	511.8
4/21/1997	90.5	2,624.6	711.4	564.7
4/22/1997	89.8	2,296.0	490.6	632.7
4/23/1997	89.3	2,110.8	358.4	685.7
4/24/1997	88.5	1,924.4	247.7	761.0
4/25/1997	87.9	1,817.0	203.0	823.1
4/26/1997	87.4	1,761.2	203.0	879.5
4/27/1997	87.1	1,729.1	203.0	912.0
4/28/1997	89.0	2,008.3	285.2	912.1
4/29/1997	89.9	2,331.9	516.2	864.6
4/30/1997	89.9	2,332.4	516.6	864.5
5/1/1997	89.9	2,331.4	515.9	864.8
5/2/1997	89.2	2,094.9	347.0	805.5
5/3/1997	91.5	3,320.5	1,119.8	396.1
5/4/1997	92.8	4,478.4	1,675.5	114.3
5/5/1997	92.7	4,413.5	1,645.8	0.0
5/6/1997	92.3	3,962.4	1,440.1	0.0
5/7/1997	91.2	3,079.7	990.7	94.6
5/8/1997	89.9	2,330.4	515.1	189.7
5/9/1997	88.2	1,859.3	218.7	306.1
5/10/1997	86.5	1,667.7	202.5	427.4
5/11/1997	84.9	1,513.5	203.0	507.6
5/12/1997	83.6	1,373.5	202.6	536.4
5/13/1997	83.2	1,341.2	202.2	528.1
5/14/1997	83.2	1,334.0	202.2	463.7
5/15/1997	82.8	1,294.9	202.2	446.9
5/16/1997	82.2	1,237.5	202.8	442.8
5/17/1997	81.7	1,183.0	203.0	368.0
5/18/1997	81.0	1,110.0	203.0	345.6
5/19/1997	79.8	997.3	202.2	361.0
5/20/1997	79.4	957.1	202.6	353.0
5/21/1997	78.7	885.7	203.0	353.0
5/22/1997	78.2	830.6	203.0	353.0
5/23/1997	77.6	768.9	202.6	353.0
5/24/1997	76.3	638.7	202.7	353.0
5/25/1997	75.4	543.2	203.0	353.0
5/26/1997	74.6	462.6	202.6	353.0
5/27/1997	74.5	454.4	202.5	353.0
5/28/1997	78.9	903.9	203.0	802.8
5/29/1997	84.0	1,418.4	203.0	888.4
5/30/1997	86.1	1,630.0	202.1	675.8
5/31/1997	87.3	1,755.8	203.0	550.6
6/1/1997	87.6	1,784.0	203.0	522.2
6/2/1997	86.7	1,690.5	202.7	615.9
6/3/1997	85.4	1,562.3	202.6	743.4
6/4/1997	84.0	1,418.4	203.0	888.4
6/5/1997	83.8	1,394.5	202.8	912.0
6/6/1997	84.4	1,463.4	203.0	912.0
6/7/1997	85.0	1,517.0	203.0	912.0
6/8/1997	85.2	1,538.2	202.8	912.0
6/9/1997	85.4	1,562.4	202.6	912.0
6/10/1997	85.7	1,590.7	202.3	912.0
6/11/1997	87.5	1,773.1	203.0	863.0
6/12/1997	89.5	2,198.6	421.1	656.0
6/13/1997	90.0	2,361.8	537.5	609.4
6/14/1997	89.9	2,328.4	513.7	618.9
